t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444396.5849895,container:cyclical:1,0.0,163.98,4
1788444396.7869163,container:cyclical:1,10.0,163.98,4
1788444396.9886622,container:cyclical:1,0.0,163.98,4
1788444397.1905487,container:cyclical:1,0.0,163.98,4
1788444397.3922951,container:cyclical:1,0.0,163.98,4
1788444397.594206,container:cyclical:1,0.0,163.98,4
1788444397.7959335,container:cyclical:1,0.0,163.98,4
1788444397.9981813,container:cyclical:1,0.0,163.98,4
1788444398.200014,container:cyclical:1,0.0,163.98,4
1788444398.402811,container:cyclical:1,9.8,164.09,4
1788444398.6047332,container:cyclical:1,0.0,164.09,4
1788444398.8066607,container:cyclical:1,5.0,164.09,4
1788444399.0087087,container:cyclical:1,0.0,164.09,4
1788444399.210757,container:cyclical:1,0.0,164.09,4
1788444399.412534,container:cyclical:1,0.0,164.09,4
1788444399.614417,container:cyclical:1,5.0,164.09,4
1788444399.8162582,container:cyclical:1,0.0,164.09,4
1788444400.0182061,container:cyclical:1,0.0,164.09,4
1788444400.2272694,container:cyclical:1,0.0,164.09,4
1788444400.4292138,container:cyclical:1,0.0,164.09,4
1788444400.6313775,container:cyclical:1,0.0,164.09,4
1788444400.8334064,container:cyclical:1,0.0,164.09,4
1788444401.0362008,container:cyclical:1,0.0,164.09,4
1788444401.254338,container:cyclical:1,0.0,164.09,4
1788444401.4565952,container:cyclical:1,0.0,164.09,4
1788444401.6591864,container:cyclical:1,0.0,164.09,4
1788444401.8610954,container:cyclical:1,5.0,164.09,4
1788444402.0631986,container:cyclical:1,0.0,164.09,4
1788444402.2650855,container:cyclical:1,0.0,164.09,4
1788444402.467316,container:cyclical:1,0.0,164.09,4
1788444402.6691558,container:cyclical:1,0.0,164.09,4
1788444402.8711832,container:cyclical:1,0.0,164.09,4
1788444403.0730512,container:cyclical:1,0.0,164.09,4
1788444403.2749836,container:cyclical:1,5.0,164.09,4
1788444403.4768043,container:cyclical:1,5.0,164.09,4
1788444403.6786685,container:cyclical:1,0.0,164.09,4
1788444403.8806093,container:cyclical:1,0.0,164.09,4
1788444404.0824788,container:cyclical:1,0.0,164.09,4
1788444404.284443,container:cyclical:1,0.0,164.09,4
1788444404.4864655,container:cyclical:1,0.0,164.09,4
1788444404.688429,container:cyclical:1,0.0,164.09,4
1788444404.8903906,container:cyclical:1,0.0,164.09,4
1788444405.0922086,container:cyclical:1,0.0,164.09,4
1788444405.2944195,container:cyclical:1,0.0,164.09,4
1788444405.4962444,container:cyclical:1,0.0,164.09,4
1788444405.6982446,container:cyclical:1,0.0,164.09,4
1788444405.9001741,container:cyclical:1,0.0,164.09,4
1788444406.1021695,container:cyclical:1,0.0,164.09,4
1788444406.3040345,container:cyclical:1,0.0,164.09,4
1788444406.5062022,container:cyclical:1,0.0,164.09,4
1788444406.7084842,container:cyclical:1,24.6,164.12,4
1788444406.910418,container:cyclical:1,0.0,164.12,4
1788444407.112333,container:cyclical:1,0.0,164.12,4
1788444407.3145316,container:cyclical:1,0.0,164.12,4
1788444407.5164194,container:cyclical:1,0.0,164.12,4
1788444407.7182686,container:cyclical:1,0.0,164.12,4
1788444407.920094,container:cyclical:1,0.0,164.12,4
1788444408.1220126,container:cyclical:1,0.0,164.12,4
1788444408.323851,container:cyclical:1,0.0,164.12,4
1788444408.526171,container:cyclical:1,0.0,164.12,4
1788444408.7283943,container:cyclical:1,0.0,164.12,4
1788444408.930284,container:cyclical:1,0.0,164.12,4
1788444409.1322792,container:cyclical:1,0.0,164.12,4
1788444409.334208,container:cyclical:1,0.0,164.12,4
1788444409.536248,container:cyclical:1,0.0,164.12,4
1788444409.7384336,container:cyclical:1,0.0,164.12,4
1788444409.940361,container:cyclical:1,0.0,164.12,4
1788444410.1423774,container:cyclical:1,4.9,164.12,4
1788444410.344353,container:cyclical:1,0.0,164.12,4
1788444410.5464828,container:cyclical:1,0.0,164.12,4
1788444410.7491248,container:cyclical:1,0.0,164.12,4
1788444410.9510217,container:cyclical:1,10.0,164.12,4
1788444411.15282,container:cyclical:1,0.0,164.12,4
1788444411.354791,container:cyclical:1,0.0,164.12,4
1788444411.5565565,container:cyclical:1,0.0,164.12,4
1788444411.7588477,container:cyclical:1,0.0,164.12,4
1788444411.9607158,container:cyclical:1,5.0,164.12,4
1788444412.162594,container:cyclical:1,0.0,164.12,4
1788444412.3643758,container:cyclical:1,0.0,164.12,4
1788444412.566805,container:cyclical:1,0.0,164.12,4
1788444412.7924557,container:cyclical:1,0.0,164.12,4
1788444412.9942837,container:cyclical:1,0.0,164.12,4
1788444413.1961775,container:cyclical:1,0.0,164.12,4
1788444413.3980572,container:cyclical:1,0.0,164.12,4
1788444413.600112,container:cyclical:1,0.0,164.12,4
1788444413.8020263,container:cyclical:1,0.0,164.12,4
1788444414.0038362,container:cyclical:1,0.0,164.12,4
1788444414.2057762,container:cyclical:1,0.0,164.12,4
1788444414.4076872,container:cyclical:1,0.0,164.12,4
1788444414.6096816,container:cyclical:1,0.0,164.12,4
1788444414.8115828,container:cyclical:1,5.0,164.12,4
1788444415.0135586,container:cyclical:1,10.0,164.12,4
1788444415.2154841,container:cyclical:1,0.0,164.12,4
1788444415.41729,container:cyclical:1,5.0,164.12,4
1788444415.61909,container:cyclical:1,0.0,164.12,4
1788444415.8209903,container:cyclical:1,0.0,164.12,4
1788444416.0230284,container:cyclical:1,0.0,164.12,4
1788444416.224872,container:cyclical:1,0.0,164.12,4
1788444416.4269302,container:cyclical:1,0.0,164.12,4
1788444416.6287942,container:cyclical:1,0.0,164.12,4
1788444416.8307838,container:cyclical:1,0.0,164.12,4
1788444417.0327048,container:cyclical:1,0.0,164.12,4
1788444417.2347002,container:cyclical:1,0.0,164.12,4
1788444417.4364896,container:cyclical:1,5.0,164.12,4
1788444417.6386232,container:cyclical:1,0.0,164.12,4
1788444417.840392,container:cyclical:1,0.0,164.12,4
1788444418.0424304,container:cyclical:1,0.0,164.12,4
1788444418.2442482,container:cyclical:1,0.0,164.12,4
1788444418.44615,container:cyclical:1,0.0,164.12,4
1788444418.648016,container:cyclical:1,0.0,164.12,4
1788444418.8499238,container:cyclical:1,0.0,164.12,4
1788444419.0517693,container:cyclical:1,5.0,164.12,4
1788444419.2544646,container:cyclical:1,0.0,164.12,4
1788444419.4569886,container:cyclical:1,0.0,164.12,4
1788444419.6590068,container:cyclical:1,0.0,164.12,4
1788444419.8607447,container:cyclical:1,0.0,164.12,4
