t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788952019.9102907,serverless_reactive:cyclical:1,0.0,36.6,1
1788952020.1124084,serverless_reactive:cyclical:1,0.0,36.6,1
1788952020.3149736,serverless_reactive:cyclical:1,0.0,36.6,1
1788952020.5169528,serverless_reactive:cyclical:1,0.0,36.6,1
1788952020.719025,serverless_reactive:cyclical:1,0.0,36.6,1
1788952020.9216647,serverless_reactive:cyclical:1,0.0,36.6,1
1788952021.12453,serverless_reactive:cyclical:1,4.9,36.6,1
1788952021.326726,serverless_reactive:cyclical:1,0.0,36.6,1
1788952021.5289028,serverless_reactive:cyclical:1,0.0,36.6,1
1788952021.7308636,serverless_reactive:cyclical:1,0.0,36.6,1
1788952021.9328597,serverless_reactive:cyclical:1,0.0,36.6,1
1788952022.1377032,serverless_reactive:cyclical:1,0.0,36.6,1
1788952022.3399425,serverless_reactive:cyclical:1,0.0,36.6,1
1788952022.5417845,serverless_reactive:cyclical:1,0.0,36.6,1
1788952022.7439,serverless_reactive:cyclical:1,0.0,36.6,1
1788952022.9458935,serverless_reactive:cyclical:1,0.0,36.6,1
1788952023.1516428,serverless_reactive:cyclical:1,0.0,36.6,1
1788952023.3535395,serverless_reactive:cyclical:1,0.0,36.6,1
1788952023.5555387,serverless_reactive:cyclical:1,0.0,36.6,1
1788952023.7575142,serverless_reactive:cyclical:1,0.0,36.6,1
1788952023.9598346,serverless_reactive:cyclical:1,0.0,36.6,1
1788952024.162608,serverless_reactive:cyclical:1,0.0,36.6,1
1788952024.36497,serverless_reactive:cyclical:1,0.0,36.6,1
1788952024.567059,serverless_reactive:cyclical:1,0.0,36.6,1
1788952024.7696476,serverless_reactive:cyclical:1,0.0,36.6,1
1788952024.972578,serverless_reactive:cyclical:1,0.0,36.6,1
1788952025.1746821,serverless_reactive:cyclical:1,0.0,36.6,1
1788952025.3767676,serverless_reactive:cyclical:1,0.0,36.6,1
1788952025.5786903,serverless_reactive:cyclical:1,0.0,36.6,1
1788952025.7806926,serverless_reactive:cyclical:1,0.0,36.6,1
1788952025.9871128,serverless_reactive:cyclical:1,0.0,39.38,2
1788952026.1900556,serverless_reactive:cyclical:1,64.1,108.9,4
1788952026.3966534,serverless_reactive:cyclical:1,198.3,138.27,4
1788952026.5998816,serverless_reactive:cyclical:1,187.0,149.94,4
1788952026.8066666,serverless_reactive:cyclical:1,193.5,164.68,4
1788952027.0093148,serverless_reactive:cyclical:1,4.9,164.69,4
1788952027.2121577,serverless_reactive:cyclical:1,0.0,164.69,4
1788952027.4151192,serverless_reactive:cyclical:1,0.0,164.69,4
1788952027.6175702,serverless_reactive:cyclical:1,0.0,164.69,4
1788952027.8201864,serverless_reactive:cyclical:1,4.9,164.69,4
1788952028.0228143,serverless_reactive:cyclical:1,0.0,164.69,4
1788952028.2260513,serverless_reactive:cyclical:1,0.0,164.69,4
1788952028.4286916,serverless_reactive:cyclical:1,0.0,164.69,4
1788952028.6311522,serverless_reactive:cyclical:1,0.0,164.69,4
1788952028.8335974,serverless_reactive:cyclical:1,0.0,164.69,4
1788952029.0363774,serverless_reactive:cyclical:1,0.0,164.69,4
1788952029.2388299,serverless_reactive:cyclical:1,0.0,164.69,4
1788952029.4412575,serverless_reactive:cyclical:1,0.0,164.69,4
1788952029.643831,serverless_reactive:cyclical:1,4.9,164.69,4
1788952029.846334,serverless_reactive:cyclical:1,4.9,164.69,4
1788952030.0491354,serverless_reactive:cyclical:1,0.0,164.69,4
1788952030.252127,serverless_reactive:cyclical:1,0.0,164.69,4
1788952030.454572,serverless_reactive:cyclical:1,0.0,164.69,4
1788952030.6571794,serverless_reactive:cyclical:1,0.0,164.69,4
1788952030.8598194,serverless_reactive:cyclical:1,0.0,164.69,4
1788952031.062357,serverless_reactive:cyclical:1,0.0,164.69,4
1788952031.2649355,serverless_reactive:cyclical:1,0.0,164.69,4
1788952031.4676914,serverless_reactive:cyclical:1,0.0,164.69,4
1788952031.6714118,serverless_reactive:cyclical:1,0.0,164.69,4
1788952031.8736925,serverless_reactive:cyclical:1,0.0,164.7,4
1788952032.076164,serverless_reactive:cyclical:1,0.0,164.7,4
1788952032.2784872,serverless_reactive:cyclical:1,0.0,164.7,4
1788952032.480921,serverless_reactive:cyclical:1,0.0,164.7,4
1788952032.683467,serverless_reactive:cyclical:1,4.9,164.7,4
1788952032.8860104,serverless_reactive:cyclical:1,4.9,164.7,4
1788952033.0885503,serverless_reactive:cyclical:1,0.0,164.7,4
1788952033.2909408,serverless_reactive:cyclical:1,4.9,164.7,4
1788952033.4933925,serverless_reactive:cyclical:1,0.0,164.7,4
1788952033.6959136,serverless_reactive:cyclical:1,4.9,164.7,4
1788952033.8986132,serverless_reactive:cyclical:1,0.0,164.7,4
1788952034.1012866,serverless_reactive:cyclical:1,0.0,164.7,4
1788952034.3047698,serverless_reactive:cyclical:1,4.9,164.7,4
1788952034.5085006,serverless_reactive:cyclical:1,0.0,164.7,4
1788952034.7114232,serverless_reactive:cyclical:1,0.0,164.7,4
1788952034.9138553,serverless_reactive:cyclical:1,0.0,164.77,4
1788952035.1162663,serverless_reactive:cyclical:1,0.0,122.25,3
1788952035.3185487,serverless_reactive:cyclical:1,0.0,79.71,2
1788952035.5207918,serverless_reactive:cyclical:1,0.0,37.12,1
1788952035.7228699,serverless_reactive:cyclical:1,0.0,37.12,1
1788952035.924876,serverless_reactive:cyclical:1,0.0,37.12,1
1788952036.1269546,serverless_reactive:cyclical:1,0.0,37.12,1
1788952036.3333788,serverless_reactive:cyclical:1,9.7,87.1,4
1788952036.5397737,serverless_reactive:cyclical:1,193.8,129.32,4
1788952036.7453027,serverless_reactive:cyclical:1,199.5,147.63,4
1788952036.952774,serverless_reactive:cyclical:1,202.4,162.23,4
1788952037.156722,serverless_reactive:cyclical:1,34.3,165.11,4
1788952037.3590968,serverless_reactive:cyclical:1,0.0,165.11,4
1788952037.5615308,serverless_reactive:cyclical:1,0.0,165.11,4
1788952037.7643652,serverless_reactive:cyclical:1,0.0,165.11,4
1788952037.9669151,serverless_reactive:cyclical:1,0.0,165.11,4
1788952038.1695318,serverless_reactive:cyclical:1,0.0,165.11,4
1788952038.3720665,serverless_reactive:cyclical:1,0.0,165.11,4
1788952038.5745387,serverless_reactive:cyclical:1,0.0,165.11,4
1788952038.7769575,serverless_reactive:cyclical:1,0.0,165.11,4
1788952038.9794707,serverless_reactive:cyclical:1,0.0,165.11,4
1788952039.1818297,serverless_reactive:cyclical:1,0.0,165.11,4
1788952039.3843322,serverless_reactive:cyclical:1,4.9,165.11,4
1788952039.5868764,serverless_reactive:cyclical:1,0.0,165.11,4
1788952039.78929,serverless_reactive:cyclical:1,0.0,165.11,4
1788952039.9917417,serverless_reactive:cyclical:1,0.0,165.11,4
1788952040.1940858,serverless_reactive:cyclical:1,0.0,165.11,4
1788952040.3965473,serverless_reactive:cyclical:1,0.0,165.11,4
1788952040.5989108,serverless_reactive:cyclical:1,0.0,165.11,4
1788952040.8013902,serverless_reactive:cyclical:1,0.0,165.11,4
1788952041.0042691,serverless_reactive:cyclical:1,0.0,165.11,4
1788952041.2068245,serverless_reactive:cyclical:1,0.0,165.11,4
1788952041.4095628,serverless_reactive:cyclical:1,4.9,165.11,4
1788952041.611966,serverless_reactive:cyclical:1,4.9,165.11,4
1788952041.8143427,serverless_reactive:cyclical:1,0.0,165.11,4
1788952042.0166943,serverless_reactive:cyclical:1,0.0,165.11,4
1788952042.2189775,serverless_reactive:cyclical:1,0.0,165.11,4
1788952042.4216578,serverless_reactive:cyclical:1,0.0,165.11,4
1788952042.6243746,serverless_reactive:cyclical:1,0.0,165.11,4
1788952042.8276708,serverless_reactive:cyclical:1,0.0,165.11,4
1788952043.0315788,serverless_reactive:cyclical:1,0.0,165.11,4
1788952043.2340147,serverless_reactive:cyclical:1,0.0,165.11,4
1788952043.436777,serverless_reactive:cyclical:1,0.0,165.11,4
1788952043.639414,serverless_reactive:cyclical:1,4.9,165.11,4
1788952043.841939,serverless_reactive:cyclical:1,0.0,165.11,4
1788952044.0444446,serverless_reactive:cyclical:1,0.0,165.11,4
1788952044.2471468,serverless_reactive:cyclical:1,4.9,165.11,4
1788952044.4497294,serverless_reactive:cyclical:1,0.0,165.11,4
1788952044.652287,serverless_reactive:cyclical:1,0.0,165.11,4
1788952044.8555605,serverless_reactive:cyclical:1,0.0,165.11,4
1788952045.0578964,serverless_reactive:cyclical:1,0.0,165.11,4
1788952045.2605052,serverless_reactive:cyclical:1,0.0,165.11,4
1788952045.4690232,serverless_reactive:cyclical:1,9.6,184.26,6
1788952045.6754882,serverless_reactive:cyclical:1,195.0,177.04,5
1788952045.8840773,serverless_reactive:cyclical:1,194.5,150.26,4
1788952046.0863307,serverless_reactive:cyclical:1,187.9,161.6,4
1788952046.2907012,serverless_reactive:cyclical:1,39.2,165.27,4
1788952046.4931283,serverless_reactive:cyclical:1,0.0,165.27,4
1788952046.6957173,serverless_reactive:cyclical:1,4.9,165.27,4
1788952046.8982587,serverless_reactive:cyclical:1,0.0,165.27,4
1788952047.1010218,serverless_reactive:cyclical:1,0.0,165.27,4
1788952047.3036196,serverless_reactive:cyclical:1,0.0,165.27,4
1788952047.5061474,serverless_reactive:cyclical:1,0.0,165.27,4
1788952047.7092593,serverless_reactive:cyclical:1,0.0,165.27,4
1788952047.9119484,serverless_reactive:cyclical:1,0.0,165.27,4
1788952048.1143224,serverless_reactive:cyclical:1,0.0,165.27,4
1788952048.3171837,serverless_reactive:cyclical:1,4.9,165.27,4
1788952048.5199442,serverless_reactive:cyclical:1,0.0,165.27,4
1788952048.7225034,serverless_reactive:cyclical:1,0.0,165.27,4
1788952048.9252234,serverless_reactive:cyclical:1,0.0,165.27,4
1788952049.1281145,serverless_reactive:cyclical:1,0.0,165.27,4
1788952049.3305638,serverless_reactive:cyclical:1,0.0,165.27,4
1788952049.5331535,serverless_reactive:cyclical:1,0.0,165.27,4
1788952049.7357433,serverless_reactive:cyclical:1,0.0,165.27,4
1788952049.9382193,serverless_reactive:cyclical:1,0.0,165.27,4
1788952050.1408305,serverless_reactive:cyclical:1,0.0,165.27,4
1788952050.3433647,serverless_reactive:cyclical:1,4.9,165.27,4
1788952050.545799,serverless_reactive:cyclical:1,0.0,165.27,4
1788952050.7484012,serverless_reactive:cyclical:1,0.0,165.27,4
