t,label,cpu_pct_sum,rss_mb_sum,n_procs,startup_lead_s
1788977529.7486994,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977529.9509015,serverless_predictive_fixed:cyclical:0,4.9,165.0,4,0.25
1788977530.152867,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977530.3547947,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977530.5568204,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977530.758906,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977530.96094,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977531.1628003,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977531.3647869,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977531.5670657,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977531.7693443,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977531.9714246,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977532.1736128,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977532.37589,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977532.578197,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977532.7803319,serverless_predictive_fixed:cyclical:0,4.9,165.0,4,0.25
1788977532.9823496,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977533.1842606,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977533.386427,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977533.5883434,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977533.7904282,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977533.9924212,serverless_predictive_fixed:cyclical:0,10.0,165.0,4,0.25
1788977534.1945078,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977534.3965788,serverless_predictive_fixed:cyclical:0,0.0,165.0,4,0.25
1788977534.5988243,serverless_predictive_fixed:cyclical:0,4.9,165.0,4,0.25
1788977534.8008406,serverless_predictive_fixed:cyclical:0,0.0,122.45,3,0.25
1788977535.0027392,serverless_predictive_fixed:cyclical:0,0.0,79.8,2,0.25
1788977535.2046661,serverless_predictive_fixed:cyclical:0,5.0,37.25,1,0.25
1788977535.406492,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977535.608361,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977535.8102236,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977536.0119698,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977536.2140558,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977536.4163086,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977536.6182961,serverless_predictive_fixed:cyclical:0,0.0,37.25,1,0.25
1788977536.8200824,serverless_predictive_fixed:cyclical:0,0.0,46.62,2,0.25
1788977537.0219522,serverless_predictive_fixed:cyclical:0,104.1,73.85,2,0.25
1788977537.2237496,serverless_predictive_fixed:cyclical:0,74.4,79.89,2,0.25
1788977537.4255996,serverless_predictive_fixed:cyclical:0,0.0,79.89,2,0.25
1788977537.6275806,serverless_predictive_fixed:cyclical:0,0.0,79.89,2,0.25
1788977537.8295524,serverless_predictive_fixed:cyclical:0,0.0,79.89,2,0.25
1788977538.0314186,serverless_predictive_fixed:cyclical:0,0.0,79.89,2,0.25
1788977538.2333596,serverless_predictive_fixed:cyclical:0,0.0,79.89,2,0.25
1788977538.4352422,serverless_predictive_fixed:cyclical:0,14.9,133.3,4,0.25
1788977538.6426919,serverless_predictive_fixed:cyclical:0,192.8,154.64,4,0.25
1788977539.5666611,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977539.7690358,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977539.9708884,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977540.172733,serverless_predictive_fixed:cyclical:1,5.0,36.62,1,0.25
1788977540.3752258,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977540.577079,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977540.7789774,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977540.9815147,serverless_predictive_fixed:cyclical:1,0.0,36.62,1,0.25
1788977541.1840475,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977541.3863328,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977541.5881584,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977541.7901962,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977541.9919915,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977542.1939597,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977542.3958988,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977542.597891,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977542.7996814,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977543.0014105,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977543.2033408,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977543.4050913,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977543.606852,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977543.809266,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977544.0109324,serverless_predictive_fixed:cyclical:1,5.0,36.63,1,0.25
1788977544.2127562,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977544.4146137,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977544.6165988,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977544.8183532,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977545.0203779,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977545.222314,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977545.4239693,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977545.6258407,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977545.8278136,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977546.029686,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977546.2322621,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977546.434186,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977546.6359885,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977546.8382456,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977547.0400102,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977547.2418818,serverless_predictive_fixed:cyclical:1,5.0,36.63,1,0.25
1788977547.4437299,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977547.6456873,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977547.8474824,serverless_predictive_fixed:cyclical:1,0.0,36.63,1,0.25
1788977548.0530505,serverless_predictive_fixed:cyclical:1,4.9,115.93,4,0.25
1788977548.2587097,serverless_predictive_fixed:cyclical:1,204.2,145.98,4,0.25
1788977548.4638605,serverless_predictive_fixed:cyclical:1,185.2,161.5,4,0.25
1788977548.66668,serverless_predictive_fixed:cyclical:1,29.5,164.91,4,0.25
1788977548.8706124,serverless_predictive_fixed:cyclical:1,4.9,164.91,4,0.25
1788977549.0726426,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977549.274545,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977549.4770617,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977549.6789532,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977549.8807418,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977550.0826576,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977550.284524,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977550.4873772,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977550.6901596,serverless_predictive_fixed:cyclical:1,4.9,164.91,4,0.25
1788977550.891976,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977551.094006,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977551.30063,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977551.5025938,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977551.704445,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977551.9063773,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977552.1084101,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977552.310465,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977552.512334,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977552.7144325,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977552.9163232,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977553.1182566,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977553.3201363,serverless_predictive_fixed:cyclical:1,5.0,164.91,4,0.25
1788977553.522036,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977553.7238111,serverless_predictive_fixed:cyclical:1,10.0,164.91,4,0.25
1788977553.925779,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977554.1276712,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977554.3296018,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977554.531411,serverless_predictive_fixed:cyclical:1,0.0,164.91,4,0.25
1788977554.7334387,serverless_predictive_fixed:cyclical:1,0.0,122.47,4,0.25
1788977554.9351778,serverless_predictive_fixed:cyclical:1,0.0,79.77,3,0.25
1788977555.1368418,serverless_predictive_fixed:cyclical:1,5.0,79.77,2,0.25
1788977555.3386853,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977555.5403757,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977555.7422323,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977555.9441643,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977556.1458178,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977556.3475914,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977556.5493672,serverless_predictive_fixed:cyclical:1,0.0,37.13,1,0.25
1788977556.7511985,serverless_predictive_fixed:cyclical:1,0.0,53.7,2,0.25
1788977556.9533374,serverless_predictive_fixed:cyclical:1,108.9,73.69,2,0.25
1788977557.15498,serverless_predictive_fixed:cyclical:1,64.4,79.7,2,0.25
1788977557.3566968,serverless_predictive_fixed:cyclical:1,10.0,79.7,2,0.25
1788977557.558433,serverless_predictive_fixed:cyclical:1,0.0,79.7,2,0.25
1788977557.7602913,serverless_predictive_fixed:cyclical:1,0.0,79.7,2,0.25
1788977557.961976,serverless_predictive_fixed:cyclical:1,0.0,113.55,4,0.25
1788977558.169784,serverless_predictive_fixed:cyclical:1,197.2,153.09,4,0.25
1788977558.3722973,serverless_predictive_fixed:cyclical:1,128.4,165.06,4,0.25
1788977558.5742042,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977558.776065,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977558.9779027,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977559.1797223,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977559.3816726,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977559.5836155,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977559.7855747,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977559.9873917,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977560.1893756,serverless_predictive_fixed:cyclical:1,10.0,165.06,4,0.25
1788977560.3912888,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977560.5933685,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977560.7952964,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977560.997212,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977561.19896,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977561.400736,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977561.602612,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977561.8044648,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977562.006328,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977562.2081373,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977562.4101346,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977562.6119516,serverless_predictive_fixed:cyclical:1,5.0,165.06,4,0.25
1788977562.8137856,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977563.0159276,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977563.217695,serverless_predictive_fixed:cyclical:1,5.0,165.06,4,0.25
1788977563.4194932,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977563.6213517,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977563.823114,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977564.0249317,serverless_predictive_fixed:cyclical:1,0.0,165.06,4,0.25
1788977564.2266264,serverless_predictive_fixed:cyclical:1,5.0,165.06,4,0.25
1788977564.4284637,serverless_predictive_fixed:cyclical:1,0.0,122.51,4,0.25
1788977564.630495,serverless_predictive_fixed:cyclical:1,0.0,122.51,3,0.25
1788977564.8323784,serverless_predictive_fixed:cyclical:1,5.0,79.85,3,0.25
1788977565.0343258,serverless_predictive_fixed:cyclical:1,0.0,37.23,2,0.25
1788977565.2361279,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977565.4377637,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977565.6399977,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977565.8417156,serverless_predictive_fixed:cyclical:1,5.0,37.23,1,0.25
1788977566.043344,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977566.2448692,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977566.4464185,serverless_predictive_fixed:cyclical:1,0.0,37.23,1,0.25
1788977566.6483085,serverless_predictive_fixed:cyclical:1,0.0,73.6,4,0.25
1788977566.8535395,serverless_predictive_fixed:cyclical:1,194.9,133.05,4,0.25
1788977567.0582678,serverless_predictive_fixed:cyclical:1,200.3,154.69,4,0.25
1788977567.261368,serverless_predictive_fixed:cyclical:1,103.3,164.96,4,0.25
1788977567.4637005,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977567.6656857,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977567.8674579,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977568.0693316,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977568.2713723,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977568.4732304,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977568.6750057,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977568.8767493,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977569.0787017,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977569.2804782,serverless_predictive_fixed:cyclical:1,5.0,164.96,4,0.25
1788977569.4826086,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977569.684643,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977569.886842,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977570.0886073,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977570.2906096,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977570.492475,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977570.6943967,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977570.8963933,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977571.0982094,serverless_predictive_fixed:cyclical:1,10.0,164.96,4,0.25
1788977571.3001988,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977571.5020363,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977571.703804,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977571.905612,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977572.1075785,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977572.3097277,serverless_predictive_fixed:cyclical:1,4.9,164.96,4,0.25
1788977572.5118253,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977572.7139187,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977572.916203,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977573.1184595,serverless_predictive_fixed:cyclical:1,0.0,164.96,4,0.25
1788977573.3205452,serverless_predictive_fixed:cyclical:1,4.9,164.96,4,0.25
1788977573.5225656,serverless_predictive_fixed:cyclical:1,0.0,122.41,3,0.25
1788977573.7244847,serverless_predictive_fixed:cyclical:1,0.0,79.84,2,0.25
1788977573.92657,serverless_predictive_fixed:cyclical:1,4.9,37.3,1,0.25
1788977574.1289139,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977574.330812,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977574.5330033,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977574.734844,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977574.9366658,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977575.1387806,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977575.3408513,serverless_predictive_fixed:cyclical:1,0.0,37.3,1,0.25
1788977575.5426807,serverless_predictive_fixed:cyclical:1,0.0,67.7,2,0.25
1788977575.7482288,serverless_predictive_fixed:cyclical:1,77.8,128.24,4,0.25
1788977575.9536967,serverless_predictive_fixed:cyclical:1,199.6,152.38,4,0.25
1788977576.156568,serverless_predictive_fixed:cyclical:1,157.8,163.73,4,0.25
1788977576.3595579,serverless_predictive_fixed:cyclical:1,9.9,165.08,4,0.25
1788977576.5618603,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977576.7639463,serverless_predictive_fixed:cyclical:1,4.9,165.08,4,0.25
1788977576.9661188,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977577.1681948,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977577.3705328,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977577.5725942,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977577.7746496,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977577.9765697,serverless_predictive_fixed:cyclical:1,5.0,165.08,4,0.25
1788977578.1785557,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977578.3805687,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977578.5834324,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977578.7856138,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977578.987616,serverless_predictive_fixed:cyclical:1,5.0,165.08,4,0.25
1788977579.1897705,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977579.3927712,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977579.59484,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977579.7971797,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977579.9993515,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977580.2014909,serverless_predictive_fixed:cyclical:1,4.9,165.08,4,0.25
1788977580.4036124,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977580.6057441,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977580.807733,serverless_predictive_fixed:cyclical:1,5.0,165.08,4,0.25
1788977581.0101411,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977581.2121394,serverless_predictive_fixed:cyclical:1,5.0,165.08,4,0.25
1788977581.41411,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977581.6159172,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977581.8178165,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977582.0205514,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977582.2226427,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977582.424543,serverless_predictive_fixed:cyclical:1,0.0,165.08,4,0.25
1788977582.6265411,serverless_predictive_fixed:cyclical:1,5.0,122.51,3,0.25
1788977582.82872,serverless_predictive_fixed:cyclical:1,0.0,37.33,2,0.25
1788977583.030624,serverless_predictive_fixed:cyclical:1,0.0,37.33,1,0.25
1788977583.2324495,serverless_predictive_fixed:cyclical:1,0.0,37.33,1,0.25
